customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity,TotalChargesPerService
5201-FRKKS,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,No,78.09,2-4 Years,2.972,0,3,24.766666666666666,4,18.575,0.16,488.0625
9799-CAYJJ,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,153.8,No,76.9,0-1 Year,34.65,0,2,34.65,3,23.1,1.5,51.26666666666667
7730-IUTDZ,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.2,3198.6,Yes,74.38604651162791,2-4 Years,1.7488372093023257,1,3,25.066666666666663,4,18.8,0.0930232558139534,799.65
0426-TIRNE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,20.9,0-1 Year,20.9,1,1,20.9,1,20.9,1.0,20.9
5443-SCMKX,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,No,96.72672413793103,4-5 Years,1.6258620689655172,0,6,15.716666666666669,7,13.471428571428572,0.1206896551724138,801.4499999999999
8295-KMENE,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,No,76.60169491525424,4-5 Years,1.2957627118644068,0,7,10.921428571428573,8,9.55625,0.135593220338983,564.9375
6738-ISCBM,Male,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54.0,2440.25,No,55.46022727272727,2-4 Years,1.2272727272727273,0,5,10.8,6,9.0,0.1363636363636363,406.7083333333333
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,No,103.94848484848485,5-6 Years,1.5795454545454546,0,7,14.892857142857142,8,13.03125,0.1212121212121212,857.575
3678-MNGZX,Male,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1377.7,No,20.26029411764706,5-6 Years,0.2933823529411765,0,1,19.95,1,19.95,0.0147058823529411,1377.7
1335-NTIUC,Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.95,190.25,No,21.13888888888889,0-1 Year,2.772222222222222,0,1,24.95,2,12.475,0.2222222222222222,95.125
2916-BQZLN,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,No,86.94473684210527,1-2 Years,4.4605263157894735,0,5,16.95,6,14.125,0.3157894736842105,275.325
4558-CGYCZ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,78.3,No,19.575,0-1 Year,4.9375,0,1,19.75,1,19.75,0.25,78.3
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No,113.41785714285714,5-6 Years,1.6235714285714289,0,9,12.627777777777778,10,11.365,0.1428571428571428,793.925
8710-YGLWG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.9,44.9,No,44.9,0-1 Year,44.9,0,2,22.45,3,14.966666666666669,3.0,14.966666666666667
3199-XGZCY,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.25,576.7,No,72.0875,0-1 Year,9.40625,0,3,25.08333333333333,4,18.8125,0.5,144.175
3785-KTYSH,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.6,1279.0,No,24.132075471698112,4-5 Years,0.4641509433962264,0,2,12.3,2,12.3,0.0377358490566037,639.5
6814-ZPWFQ,Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,No,24.719607843137254,4-5 Years,0.4901960784313725,0,2,12.5,2,12.5,0.0392156862745098,630.35
4063-EIKNQ,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,267.35,No,24.30454545454546,0-1 Year,1.9045454545454543,0,1,20.95,1,20.95,0.0909090909090909,267.35
6993-YCOBK,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.6,6586.85,No,109.78083333333333,4-5 Years,1.8433333333333333,0,8,13.825,9,12.288888888888888,0.15,731.8722222222223
5206-HPJKM,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,No,54.949999999999996,1-2 Years,3.264705882352941,0,4,13.875,5,11.1,0.2941176470588235,186.82999999999998
7587-RZNME,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,Yes,41.21666666666667,0-1 Year,14.433333333333332,1,2,21.65,3,14.433333333333332,1.0,41.21666666666667
0748-RDGGM,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes,107.63785714285714,5-6 Years,1.5642857142857145,1,8,13.6875,9,12.166666666666666,0.1285714285714285,837.1833333333333
8393-JMVMB,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,No,19.45,0-1 Year,19.45,0,1,19.45,1,19.45,1.0,19.45
5019-GQVCR,Male,1,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,3645.6,No,84.78139534883721,2-4 Years,1.973255813953488,0,4,21.2125,5,16.97,0.1162790697674418,729.12
6036-TTFYU,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,314.45,No,19.653125,1-2 Years,1.225,0,1,19.6,1,19.6,0.0625,314.45
2550-AEVRU,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,53.45,3053.0,No,53.56140350877193,4-5 Years,0.937719298245614,0,4,13.3625,5,10.69,0.087719298245614,610.6
0969-RGKCU,Male,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,No,18.298648648648648,2-4 Years,0.5351351351351351,0,1,19.8,1,19.8,0.027027027027027,677.05
0378-CJKPV,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No,110.63819444444444,5-6 Years,1.5569444444444445,0,9,12.455555555555556,10,11.21,0.1388888888888889,796.595
4706-AXVKM,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,Yes,82.44090909090909,0-1 Year,7.709090909090909,1,4,21.2,5,16.96,0.4545454545454545,181.37
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes,97.774,4-5 Years,1.901,1,6,15.841666666666669,7,13.578571428571427,0.14,698.3857142857142
9026-RNUJS,Male,1,No,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.35,237.25,Yes,47.45,0-1 Year,10.07,1,3,16.783333333333335,4,12.5875,0.8,59.3125
3746-EUBYR,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes,74.6,0-1 Year,74.6,1,3,24.866666666666664,4,18.65,4.0,18.65
2332-EFBJY,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.7,342.4,Yes,21.4,1-2 Years,1.23125,1,1,19.7,1,19.7,0.0625,342.4
2880-FPNAE,Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.2,140.1,No,70.05,0-1 Year,37.1,0,3,24.73333333333333,4,18.55,2.0,35.025
1703-MGIAB,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.0,1108.0,No,65.17647058823529,1-2 Years,4.0588235294117645,0,6,11.5,7,9.857142857142858,0.4117647058823529,158.28571428571428
4311-QTTAI,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.35,295.55,No,18.471875,1-2 Years,1.209375,0,1,19.35,1,19.35,0.0625,295.55
9474-PHLYD,Female,0,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,59.51,1-2 Years,3.963333333333333,1,4,14.8625,5,11.89,0.3333333333333333,178.53
4318-RAJVY,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.8,198.25,No,19.825,0-1 Year,1.98,0,1,19.8,1,19.8,0.1,198.25
2165-VOEGB,Female,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Yes,104.8445652173913,2-4 Years,2.2869565217391306,1,7,15.028571428571428,8,13.15,0.1739130434782608,602.85625
3612-YUNGG,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,No,105.33046875,5-6 Years,1.70625,0,8,13.65,9,12.133333333333333,0.140625,749.0166666666667
2254-DLXRI,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.15,79.15,No,79.15,0-1 Year,79.15,0,4,19.7875,5,15.830000000000002,5.0,15.830000000000002
5062-CJJKH,Male,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,53.65,1355.45,No,54.218,2-4 Years,2.146,0,4,13.4125,5,10.73,0.2,271.09000000000003
9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.2,7209.0,No,101.53521126760563,5-6 Years,1.411267605633803,0,7,14.314285714285717,8,12.525,0.1126760563380281,901.125
2219-MVUSO,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.15,438.4,Yes,54.8,0-1 Year,5.64375,1,2,22.575,3,15.05,0.375,146.13333333333333
1053-MXTTK,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No,107.31041666666667,5-6 Years,1.509027777777778,0,8,13.58125,9,12.072222222222225,0.125,858.4833333333333
1530-ZTDOZ,Female,0,Yes,No,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,No,42.26020408163265,4-5 Years,0.8295918367346938,0,3,13.55,4,10.1625,0.0816326530612244,517.6875
1301-LOPVR,Male,0,Yes,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),55.35,1636.95,No,56.44655172413793,2-4 Years,1.9086206896551725,0,6,9.225,7,7.9071428571428575,0.2413793103448276,233.85
0853-TWRVK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No,105.29861111111111,5-6 Years,1.4666666666666666,0,8,13.2,9,11.733333333333333,0.125,842.3888888888889
8914-RBTSB,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.8,3019.5,Yes,97.40322580645162,2-4 Years,3.025806451612904,1,6,15.633333333333333,7,13.4,0.2258064516129032,431.35714285714283
6212-ATMLK,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,No,94.595,4-5 Years,1.914,0,5,19.14,6,15.95,0.12,788.2916666666666
8200-LGKSR,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,No,86.2830985915493,5-6 Years,1.171830985915493,0,8,10.4,9,9.244444444444444,0.1267605633802817,680.6777777777778
1568-BEKZM,Male,1,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.05,6333.4,No,90.47714285714285,5-6 Years,1.2864285714285717,0,9,10.005555555555556,10,9.004999999999999,0.1428571428571428,633.3399999999999
0670-ANMUU,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,No,94.19507042253521,5-6 Years,1.3753521126760564,0,6,16.275000000000002,7,13.95,0.0985915492957746,955.407142857143
6897-RWMUB,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No,68.16803278688525,5-6 Years,1.1155737704918032,0,6,11.341666666666669,7,9.721428571428572,0.1147540983606557,594.0357142857143
0963-ZBDRN,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes,99.48125,2-4 Years,3.00625,1,5,19.24,6,16.033333333333335,0.1875,530.5666666666667
7594-RQHXR,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,Yes,79.6,0-1 Year,79.6,1,3,26.53333333333333,4,19.9,4.0,19.9
6999-CHVCF,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No,105.1375,5-6 Years,1.501470588235294,0,7,14.585714285714284,8,12.7625,0.1176470588235294,893.66875
6134-KWTBV,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,No,23.058870967741935,5-6 Years,0.3774193548387096,0,2,11.7,2,11.7,0.032258064516129,714.825
1077-HUUJM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,No,67.52142857142857,0-1 Year,10.15,0,2,35.525,3,23.683333333333334,0.4285714285714285,157.54999999999998
6331-EWIEB,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.25,1734.5,Yes,86.725,1-2 Years,4.2625,1,4,21.3125,5,17.05,0.25,346.9
0895-LNKRC,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,113.5,No,18.916666666666668,0-1 Year,3.2416666666666667,0,1,19.45,1,19.45,0.1666666666666666,113.5
2045-BMBTJ,Female,1,No,No,33,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,No,57.11060606060607,2-4 Years,1.8015151515151515,0,6,9.908333333333331,7,8.492857142857144,0.2121212121212121,269.2357142857143
8417-GSODA,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,No,91.71964285714286,2-4 Years,3.292857142857143,0,5,18.44,6,15.366666666666667,0.2142857142857142,428.02500000000003
5171-EPLKN,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,470.0,No,17.40740740740741,2-4 Years,0.7351851851851853,0,1,19.85,1,19.85,0.037037037037037,470.0
4452-QIIEB,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.9,278.4,No,39.771428571428565,0-1 Year,6.271428571428571,0,2,21.95,3,14.633333333333333,0.4285714285714285,92.8
5998-VVEJY,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,2088.8,Yes,80.33846153846154,2-4 Years,3.0961538461538463,1,4,20.125,5,16.1,0.1923076923076923,417.76000000000005
1624-NALOJ,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,Yes,100.52000000000001,0-1 Year,17.96,1,5,17.96,6,14.966666666666669,1.2,83.76666666666667
6741-EGCBI,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No,86.52833333333334,2-4 Years,3.0166666666666666,0,5,18.1,6,15.083333333333334,0.2,432.64166666666665
7820-ZYGNY,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),90.45,5825.5,No,92.46825396825396,5-6 Years,1.4357142857142855,0,5,18.09,6,15.075,0.0952380952380952,970.9166666666666
4317-VTEOA,Male,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.75,50.75,Yes,50.75,0-1 Year,50.75,1,3,16.916666666666668,4,12.6875,4.0,12.6875
9677-AVKED,Female,0,No,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,84.6,4449.75,No,83.95754716981132,4-5 Years,1.5962264150943395,0,8,10.575,9,9.4,0.1698113207547169,494.4166666666667
1670-SVOWZ,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,Yes,86.31071428571428,1-2 Years,6.403571428571429,1,5,17.93,6,14.941666666666668,0.4285714285714285,201.39166666666665
2227-JRSJX,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,No,93.16190476190476,1-2 Years,4.721428571428572,0,6,16.525000000000002,7,14.164285714285716,0.3333333333333333,279.4857142857143
9847-HNVGP,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,310.6,No,18.27058823529412,1-2 Years,1.173529411764706,0,1,19.95,1,19.95,0.0588235294117647,310.6
6696-YDAYZ,Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,290.55,No,18.159375,1-2 Years,1.28125,0,1,20.5,1,20.5,0.0625,290.55
8980-WQFWL,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,No,59.888571428571424,2-4 Years,1.7742857142857142,0,4,15.525,5,12.42,0.1428571428571428,419.21999999999997
1730-ZMAME,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.5,2665.0,No,83.28125,2-4 Years,2.484375,0,3,26.5,4,19.875,0.125,666.25
6506-EYCNH,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,No,19.42142857142857,2-4 Years,0.6982142857142858,0,1,19.55,1,19.55,0.0357142857142857,543.8
4634-JLRJT,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,20.35,No,20.35,0-1 Year,20.35,0,1,20.35,1,20.35,1.0,20.35
9501-UKKNL,Male,0,No,No,59,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.7,3005.8,No,50.94576271186441,4-5 Years,0.876271186440678,0,4,12.925,5,10.34,0.0847457627118644,601.1600000000001
2560-QTSBS,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.3,1623.15,No,22.543750000000003,5-6 Years,0.3236111111111111,0,2,11.65,2,11.65,0.0277777777777777,811.575
7541-YLXCL,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,65.4,2498.4,Yes,69.4,2-4 Years,1.8166666666666669,1,5,13.080000000000002,6,10.9,0.1666666666666666,416.40000000000003
4795-WRNVT,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.1,2586.0,No,64.65,2-4 Years,1.6275,0,5,13.02,6,10.85,0.15,431.0
6080-TCMYC,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.2,3292.3,No,82.3075,2-4 Years,2.03,0,4,20.3,5,16.240000000000002,0.125,658.46
0260-ZDLGK,Female,0,No,Yes,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes,72.37777777777778,0-1 Year,8.100000000000001,1,6,12.15,7,10.414285714285716,0.7777777777777778,93.05714285714285
7860-UXCRM,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),74.5,4674.55,No,74.19920634920635,5-6 Years,1.1825396825396826,0,7,10.642857142857142,8,9.3125,0.1269841269841269,584.31875
6357-JJPQT,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.5,232.35,No,77.45,0-1 Year,26.83333333333333,0,3,26.83333333333333,4,20.125,1.3333333333333333,58.0875
2292-XQWSV,Male,0,Yes,Yes,40,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,60.3,2448.5,No,61.2125,2-4 Years,1.5074999999999998,0,6,10.05,7,8.614285714285714,0.175,349.7857142857143
9552-TGUZV,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.0,658.1,No,82.2625,0-1 Year,9.375,0,3,25.0,4,18.75,0.5,164.525
5913-INRQV,Male,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,90.15,3128.8,No,92.02352941176471,2-4 Years,2.6514705882352945,0,5,18.03,6,15.025,0.1764705882352941,521.4666666666667
8722-NGNBH,Male,0,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,223.45,Yes,44.69,0-1 Year,8.0,1,4,10.0,5,8.0,1.0,44.69
6210-KBBPI,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,Yes,102.15555555555555,0-1 Year,11.05,1,6,16.575,7,14.207142857142856,0.7777777777777778,131.34285714285713
9643-YBLUR,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,No,72.66111111111111,0-1 Year,7.672222222222222,0,6,11.508333333333333,7,9.864285714285714,0.7777777777777778,93.42142857142858
8734-FNWVH,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,No,58.88709677419355,2-4 Years,1.925806451612904,0,4,14.925,5,11.94,0.1612903225806451,365.1
9447-YPTBX,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,No,18.862000000000002,4-5 Years,0.397,0,1,19.85,1,19.85,0.02,943.1
0133-BMFZO,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.25,181.65,Yes,90.825,0-1 Year,43.125,1,5,17.25,6,14.375,3.0,30.275000000000002
