customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalChargesPerTenure,TenureGroup,MonthlyChargePerTenure,ChurnNumeric,ServiceCount,MonthlyChargePerService,TotalServiceCount,MonthlyChargePerTotalService,ServiceDensity
2672-OJQZP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,No,44.75,0-1 Year,44.75,0,2,22.375,3,14.916666666666666,3.0
0137-UDEUO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,63.75,Yes,21.25,0-1 Year,6.616666666666667,1,1,19.85,1,19.85,0.3333333333333333
3134-DSHVC,Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,No,98.70555555555556,5-6 Years,1.5555555555555556,0,7,14.0,8,12.25,0.12698412698412698
6161-UUUTA,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,Yes,86.96666666666665,0-1 Year,26.633333333333336,1,3,26.633333333333336,4,19.975,1.3333333333333333
7821-DPRQE,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,107.66029411764706,5-6 Years,1.5838235294117649,0,8,13.4625,9,11.966666666666667,0.1323529411764706
6543-XRMYR,Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,98.91166666666666,2-4 Years,3.3233333333333333,1,6,16.616666666666667,7,14.242857142857144,0.23333333333333334
2001-EWBQU,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No,105.56333333333332,4-5 Years,1.745,0,7,14.957142857142857,8,13.0875,0.13333333333333333
4925-LMHOK,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,62.64666666666667,1-2 Years,3.9066666666666663,1,5,11.72,6,9.766666666666667,0.4
1608-GMEWB,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,93.33888888888887,2-4 Years,2.086666666666667,0,5,18.78,6,15.65,0.13333333333333333
6695-AMZUF,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,85.00285714285714,5-6 Years,1.235,0,8,10.80625,9,9.605555555555556,0.12857142857142856
1455-UGQVH,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,103.775,0-1 Year,9.85,1,6,16.416666666666668,7,14.071428571428571,0.7
8410-BGQXN,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No,23.35,0-1 Year,4.85,0,1,19.4,1,19.4,0.25
8280-MQRQN,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,50.45,0-1 Year,50.45,1,3,16.816666666666666,4,12.6125,4.0
1619-YWUBB,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,23.748529411764707,5-6 Years,0.3669117647058823,0,2,12.475,2,12.475,0.029411764705882353
7611-YKYTC,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,71.54318181818182,1-2 Years,3.409090909090909,0,3,25.0,4,18.75,0.18181818181818182
2037-SGXHH,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,95.3763157894737,2-4 Years,2.490789473684211,1,6,15.775,7,13.521428571428572,0.18421052631578946
3178-FESZO,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,100.25,0-1 Year,100.25,1,6,16.708333333333332,7,14.321428571428571,7.0
0365-GXEZS,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,81.59722222222223,1-2 Years,4.344444444444445,0,4,19.55,5,15.64,0.2777777777777778
0082-OQIQY,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,89.91724137931034,2-4 Years,3.2482758620689656,0,5,18.84,6,15.700000000000001,0.20689655172413793
6087-MVHJH,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,88.88125,1-2 Years,5.528125,1,5,17.69,6,14.741666666666667,0.375
4603-JANFB,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,69.85,0-1 Year,69.85,1,2,34.925,3,23.28333333333333,3.0
3018-TFTSU,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,71.55,0-1 Year,6.808333333333334,1,4,20.425,5,16.34,0.4166666666666667
3606-SBKRY,Male,0,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,49.141935483870974,2-4 Years,1.614516129032258,0,4,12.5125,5,10.01,0.16129032258064516
4806-KEXQR,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,81.075,0-1 Year,19.975,1,3,26.633333333333336,4,19.975,1.0
0667-NSRGI,Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,71.575,2-4 Years,1.4489583333333331,0,6,11.591666666666667,7,9.935714285714285,0.14583333333333334
7083-YNSKY,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,26.64,1-2 Years,1.6933333333333331,1,2,12.7,2,12.7,0.13333333333333333
6893-ODYYE,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,90.989,4-5 Years,1.802,0,6,15.016666666666666,7,12.87142857142857,0.14
8242-JSVBO,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,46.07142857142857,0-1 Year,6.378571428571428,0,2,22.325,3,14.883333333333333,0.42857142857142855
2479-BRAMR,Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,79.84268292682927,2-4 Years,2.042682926829268,1,5,16.75,6,13.958333333333334,0.14634146341463414
9541-ZPSEA,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,79.04632352941177,5-6 Years,1.1816176470588236,0,4,20.0875,5,16.07,0.07352941176470588
2665-NPTGL,Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,96.5653846153846,2-4 Years,3.773076923076923,0,6,16.349999999999998,7,14.014285714285714,0.2692307692307692
1139-WUOAH,Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,54.21140350877193,4-5 Years,0.9359649122807018,0,5,10.67,6,8.891666666666667,0.10526315789473684
4693-VWVBO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,No,20.35,0-1 Year,6.516666666666667,0,1,19.55,1,19.55,0.3333333333333333
7434-SHXLS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,20.9,0-1 Year,20.9,1,1,20.9,1,20.9,1.0
6937-GCDGQ,Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,50.29473684210527,1-2 Years,2.5763157894736843,0,3,16.316666666666666,4,12.2375,0.21052631578947367
0988-JRWWP,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,46.8,0-1 Year,18.066666666666663,0,3,18.066666666666666,4,13.55,1.3333333333333333
5075-JSDKI,Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,25.306779661016947,4-5 Years,0.4144067796610169,0,2,12.225,2,12.225,0.03389830508474576
7908-QCBCA,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,69.4,0-1 Year,69.4,1,2,34.7,3,23.133333333333336,3.0
8644-XYTSV,Male,0,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,38.71547619047619,2-4 Years,0.9559523809523808,0,3,13.383333333333333,4,10.0375,0.09523809523809523
6711-FLDFB,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,77.30714285714285,0-1 Year,10.7,1,3,24.96666666666667,4,18.725,0.5714285714285714
3873-WOSBC,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,No,26.64029850746269,5-6 Years,0.382089552238806,0,2,12.8,2,12.8,0.029850746268656716
7465-ZZRVX,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,70.35,0-1 Year,70.35,0,2,35.175,3,23.45,3.0
7975-JMZNT,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,92.0590909090909,5-6 Years,1.3893939393939394,0,9,10.18888888888889,10,9.17,0.15151515151515152
7251-XFOIL,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,90.17377049180328,5-6 Years,1.4622950819672131,0,5,17.84,6,14.866666666666667,0.09836065573770492
4116-IQRFR,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,No,18.275,0-1 Year,6.025,0,2,12.05,2,12.05,0.5
3714-JTVOV,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,76.89047619047619,2-4 Years,1.7654761904761906,1,3,24.71666666666667,4,18.5375,0.09523809523809523
8259-DZLIZ,Female,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,53.12265625,5-6 Years,0.84140625,0,4,13.4625,5,10.77,0.078125
0442-ZXKVS,Female,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,119.09351851851852,4-5 Years,2.140740740740741,0,9,12.844444444444443,10,11.559999999999999,0.18518518518518517
7853-WNZSY,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,19.75,0-1 Year,19.75,0,1,19.75,1,19.75,1.0
3120-FAZKD,Male,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,22.794444444444448,4-5 Years,0.4453703703703703,0,2,12.025,2,12.025,0.037037037037037035
8606-OEGQZ,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,454.65,No,25.258333333333333,1-2 Years,1.4055555555555557,0,2,12.65,2,12.65,0.1111111111111111
0225-ZORZP,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,78.35000000000001,0-1 Year,28.1,0,4,21.075,5,16.86,1.6666666666666667
4702-IOQDC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,70.1,0-1 Year,70.1,1,2,35.05,3,23.366666666666664,3.0
9489-JMTTN,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,91.60972222222222,5-6 Years,1.2465277777777777,0,9,9.972222222222221,10,8.975,0.1388888888888889
0575-CUQOV,Male,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,No,97.78333333333332,4-5 Years,1.6325,0,6,16.325,7,13.992857142857144,0.11666666666666667
0967-BMLBD,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,No,17.849999999999998,0-1 Year,1.818181818181818,0,1,20.0,1,20.0,0.09090909090909091
6178-KFNHS,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,75.77083333333333,0-1 Year,6.525,1,4,19.575,5,15.66,0.4166666666666667
2830-LEWOA,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,105.72377049180328,5-6 Years,1.7032786885245903,0,7,14.842857142857143,8,12.9875,0.13114754098360656
5006-MXVRN,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.7,762.45,No,19.55,2-4 Years,0.5307692307692308,0,1,20.7,1,20.7,0.02564102564102564
1264-BYWMS,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,96.07181818181816,4-5 Years,1.76,1,5,19.36,6,16.133333333333333,0.10909090909090909
9658-WYUFB,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,95.1470588235294,1-2 Years,5.552941176470589,1,6,15.733333333333334,7,13.485714285714286,0.4117647058823529
8327-WKMIE,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,785.75,No,21.236486486486488,2-4 Years,0.5445945945945946,0,1,20.15,1,20.15,0.02702702702702703
6917-FIJHC,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.0,1776.0,No,24.666666666666668,5-6 Years,0.3611111111111111,0,2,13.0,2,13.0,0.027777777777777776
5329-KRDTM,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,74.94791666666667,5-6 Years,1.0743055555555554,0,7,11.049999999999999,8,9.66875,0.1111111111111111
7797-EJMDP,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,71.8125,0-1 Year,8.25625,0,5,13.209999999999999,6,11.008333333333333,0.75
3530-VWVGU,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,400.3,No,18.195454545454545,1-2 Years,0.9045454545454544,0,1,19.9,1,19.9,0.045454545454545456
2013-SGDXK,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,84.3,0-1 Year,84.3,1,4,21.075,5,16.86,5.0
6368-NWMCE,Female,0,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,69.90263157894738,2-4 Years,1.793421052631579,0,6,11.358333333333334,7,9.735714285714286,0.18421052631578946
3633-CDBUW,Male,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,85.05588235294118,1-2 Years,4.755882352941176,0,7,11.549999999999999,8,10.10625,0.47058823529411764
0707-HOVVN,Female,1,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,74.46642857142857,5-6 Years,1.0785714285714283,0,7,10.785714285714286,8,9.4375,0.11428571428571428
8580-QVLOC,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,89.44791666666667,5-6 Years,1.2840277777777778,1,9,10.272222222222222,10,9.245000000000001,0.1388888888888889
3956-MGXOG,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,80.17678571428571,2-4 Years,2.878571428571429,0,3,26.866666666666664,4,20.15,0.14285714285714285
9274-UARKJ,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,No,75.33333333333333,1-2 Years,5.546666666666667,0,4,20.8,5,16.64,0.3333333333333333
4077-HWUYD,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,89.76597222222222,5-6 Years,1.2159722222222222,0,9,9.727777777777778,10,8.754999999999999,0.1388888888888889
2012-NWRPA,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,102.83636363636364,0-1 Year,9.05,1,6,16.591666666666665,7,14.221428571428572,0.6363636363636364
8808-ELEHO,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,73.24375,0-1 Year,10.15625,1,4,20.3125,5,16.25,0.625
0103-CSITQ,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,109.69649122807016,4-5 Years,1.9192982456140355,0,8,13.675,9,12.155555555555557,0.15789473684210525
3506-LCJDC,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,19.95,0-1 Year,19.95,1,1,19.95,1,19.95,1.0
8671-KKKOS,Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,44.82934782608696,2-4 Years,0.9902173913043476,0,4,11.3875,5,9.11,0.10869565217391304
7305-ZWMAJ,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,19.57,2-4 Years,0.69,0,1,20.7,1,20.7,0.03333333333333333
9518-XXBXE,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,72.045,0-1 Year,7.529999999999999,0,3,25.099999999999998,4,18.825,0.4
3934-HXCFZ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,95.0608695652174,1-2 Years,4.315217391304348,1,7,14.178571428571429,8,12.40625,0.34782608695652173
6578-KRMAW,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,93.103125,2-4 Years,2.91875,0,6,15.566666666666668,7,13.342857142857143,0.21875
4860-IJUDE,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,73.58846153846153,1-2 Years,5.673076923076923,0,3,24.583333333333332,4,18.4375,0.3076923076923077
7666-WKRON,Female,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,82.09102564102565,2-4 Years,2.062820512820513,1,4,20.1125,5,16.09,0.1282051282051282
9688-YGXVR,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,90.3,2-4 Years,2.003409090909091,0,5,17.630000000000003,6,14.691666666666668,0.13636363636363635
0423-UDIJQ,Male,1,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,49.766666666666666,0-1 Year,5.466666666666667,0,3,16.400000000000002,4,12.3,0.4444444444444444
1945-XISKS,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,No,19.928358208955224,5-6 Years,0.2932835820895522,0,1,19.65,1,19.65,0.014925373134328358
4910-AQFFX,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,73.47222222222223,0-1 Year,8.816666666666666,1,4,19.8375,5,15.87,0.5555555555555556
2154-KVJFF,Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,74.12333333333332,1-2 Years,5.316666666666666,1,4,19.9375,5,15.95,0.3333333333333333
5360-LJCNJ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,106.40845070422536,5-6 Years,1.480985915492958,0,7,15.021428571428572,8,13.14375,0.11267605633802817
2607-FBDFF,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,No,49.0,0-1 Year,49.0,0,3,16.333333333333332,4,12.25,4.0
9647-ERGBE,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,101.53833333333334,2-4 Years,3.335,1,6,16.675,7,14.292857142857143,0.23333333333333334
3428-XZMAZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,69.35,0-1 Year,69.35,1,2,34.675,3,23.116666666666664,3.0
1100-DDVRV,Male,0,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,49.19705882352941,1-2 Years,2.929411764705882,0,4,12.45,5,9.959999999999999,0.29411764705882354
0378-TOVMS,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,90.73333333333332,0-1 Year,28.6,1,4,21.45,5,17.16,1.6666666666666667
